Unnamed: 0;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;CATEGORIA
;00;000817;BARRA PINO ABIMADE;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;OM/42269;0;;0;DUVIDA
;00;003074;BARRA R 150;1;1;0;2;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;;0;;0;DUVIDA
;00;006705;BARRA R 175 RUFINO ;1;1;0;2;0;1;0;164;0;;0;0;0,01;0,01;2025-07-28 00:00:00;GDFX1804R175;0;;0;DUVIDA
;00;003079;BARRA R 275 RUFINO ;1;1;0;2;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;GDFX1804R275;0;;0;DUVIDA
;00;003082;BARRA R 350 RUFINO ;1;1;0;2;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;GDFX1804R350;0;;0;DUVIDA
;00;003077;BARRA R 375;1;1;0;2;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;;0;;0;DUVIDA
;00;000811;BARRAS DE CONEXÃO 3.8X100MM ABIMADE;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;OP/33378;0;;0;DUVIDA
;00;000812;BARRAS DE CONEXÃO 3.8X150MM ABIMADE;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;31115/132;0;;0;DUVIDA
;00;000808;BARRAS DE CONEXÃO 3.8X200MM ABIMADE;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;OP/34127;0;;0;DUVIDA
;00;000810;BARRAS DE CONEXÃO 3.8X300MM ABIMADE;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;MMOP/31123;0;;0;DUVIDA
;00;004291;BASKET RETA;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;720736;0;;0;DUVIDA
;00;006071;BATERIA;1;1;0;0;0;1;0;268;0;;0;0;0;0,01;2025-04-15 00:00:00;OTB-1;0;;0;DUVIDA
;00;001671;BATERIA STRYKER;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;6215;0;;0;DUVIDA
;00;004285;BATERIA SYSTEM 5 IOL;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;0197;0;;0;DUVIDA
;00;006441;BATERIAS;1;1;0;0;0;1;0;219;0;;0;0;0;0,01;2025-06-03 00:00:00;OTB-1;0;;0;DUVIDA
;00;005828;BD ALCOHOL SWABS COM 100 UNIDADES ;1;1,24;0;0;0;1,24;0;276;0;;30,07;30,07;28,97;0;2025-04-07 00:00:00;;0;;0;DUVIDA
;00;001757;BIO-GIDE 13X25 MM GEISTLICH PHARMA ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;308013;0;;0;DUVIDA
;00;001758;BIO-OSS 1G GEISTLICH PHARMA ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;50030.3;0;;0;DUVIDA
;00;005738;BIOSUC 3.0 BE CARE;1;1;0;0;0;1;0;1287;0;;0;0;0;0,01;2022-07-01 00:00:00;00.03.002;0;;0;DUVIDA
;00;002476;BIRD BEAK UP 30° CIMA ARTROCORP;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;A-Q.30.3.02;0;;0;DUVIDA
;00;005221;BISTURI ELETRONICO EMAI BP-100 PLUS - BP100 RHOSSE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;02389;0;;0;DUVIDA
;00;006974;BOLSA COLOSTOMIA REC. OPACA 19-64MM C/15;1;4,81;0;0;0;4,81;0;97;0;;115,5;118,41;0;0,01;2025-09-25 00:00:00;0012168;0;;0;DUVIDA
;00;002597;BOLSA DE COLOSTOMIA DRENÁVEL, TRANSPARENTE, RECORTÁVEL 19-64MM C/10 BMD;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;22771;0;;0;DUVIDA
;00;007146;BOLSA TERMICA GEL - L7426 - VAL03/27;1;1;0;0;0;1;0;57;0;;0;0;0;;2025-11-12 00:00:00;;0;;0;DUVIDA
;00;006021;BOLSA TERMICA GEL 17X20 ;1;1;0;0;0;1;0;1287;0;;0;0;0;0,01;2022-07-01 00:00:00;7896342900831;0;;0;DUVIDA
;00;005217;BOMBA DE INFUSÃO BIOMET BIOMET ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;0706CE187;0;;0;DUVIDA
;00;005938;BROCA 1.0MM ACCIAX;1;2;0;0;0;1;0;269;0;;0;0;0;0,01;2025-04-14 00:00:00;4468;0;;0;DUVIDA
;00;001620;BROCA 1.1 MM CURTA IOL;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;S/N141;0;;0;DUVIDA
;00;001622;BROCA 1.1 STOP 4.0 MM IOL;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;39008;0;;0;DUVIDA
;00;001623;BROCA 1.1 STOP 7.0 MM IOL;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;50500;0;;0;DUVIDA
;00;005939;BROCA 1.3 MM ACCIAX;1;2;0;0;0;1;0;269;0;;0;0;0;0,01;2025-04-14 00:00:00;4469;0;;0;DUVIDA
;00;001626;BROCA 1.6 STOP 4.0 MM IOL;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;16270;0;;0;DUVIDA
;00;001625;BROCA 1.6 STOP 7.0 MM IOL;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;1440521620006;0;;0;DUVIDA
;00;005940;BROCA 1.6MM ACCIAX;1;2;0;0;0;1;0;269;0;;0;0;0;0,01;2025-04-14 00:00:00;4574;0;;0;DUVIDA
;00;006146;BROCA 2,0 X 120 MM (ENGATE AO);1;1;0;0;0;1;0;261;0;;0;0;0;0,01;2025-04-22 00:00:00;0027.009;0;;0;DUVIDA
;00;004154;BROCA 2.0 MM;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;S/L;0;;0;DUVIDA
;00;001008;BROCA 2.0 X 120 MM (ENGATE STRYKER);1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;0027.008;0;;0;DUVIDA
;00;005941;BROCA 2.0MM ACCIAX;1;2;0;0;0;1;0;269;0;;0;0;0;0,01;2025-04-14 00:00:00;4575;0;;0;DUVIDA
;00;000136;BROCA 2.0X150MM;1;1;0;2;0;1;0;591;0;;0;0;150,02;150;2024-05-27 00:00:00;002211;0;;0;DUVIDA
;00;003522;BROCA 2.0X150MM MACOM ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;MA-9000A2;0;;0;DUVIDA
;00;000845;BROCA 2.1MM IOL;1;2;0;1;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;S/N083;0;;0;DUVIDA
;00;005942;BROCA 2.2MM ACCIAX;1;2;0;0;0;1;0;269;0;;0;0;0;0,01;2025-04-14 00:00:00;4576;0;;0;DUVIDA
;00;005950;BROCA 2.5 X 150 MM;1;1;0;1;0;1;0;269;0;;0;0;0,01;0,01;2025-04-14 00:00:00;T21-1-330;0;;0;DUVIDA
;00;004156;BROCA 2.5X150MM;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;011006.150;0;;0;DUVIDA
;00;000135;BROCA 2.5X150MM IOL;1;1;0;4;0;1;0;436;0;;0;0;0,02;0,01;2024-05-27 00:00:00;002212;0;;0;DUVIDA
;00;005036;BROCA 3,0;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;BRC S/N;0;;0;DUVIDA
;00;002144;BROCA 3,5X200 MM SARTORI;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;002215;0;;0;DUVIDA
;00;000831;BROCA 3.2 LONGA ABIMADE;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;S/N080;0;;0;DUVIDA
;00;000327;BROCA 3.2 MM;1;2;0;2;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;10410432;0;;0;DUVIDA
;00;006052;BROCA 3.2 X 150 MM;1;1;0;0;0;1;0;268;0;;0;0;0;0,01;2025-04-15 00:00:00;4727;0;;0;DUVIDA
;00;000829;BROCA 3.2MM ABIMADE;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;S/N078;0;;0;DUVIDA
;00;000281;BROCA 3.2X150MM TRAUMEDICA;1;1;0;2;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;002214;0;;0;DUVIDA
;00;001827;BROCA 3.2X35MM IOL;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;2018/02;0;;0;DUVIDA
;00;000133;BROCA 3.5X150MM IOL;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;T211370;0;;0;DUVIDA
;00;000326;BROCA 4.5 MM;1;2;0;1;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;10410445;0;;0;DUVIDA
;00;005607;BROCA 8X200 SARTORI;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;Q51 1 330;0;;0;DUVIDA
;00;005801;BROCA ANCHORFLEX 2.3 HL;1;1;0;0;0;1;0;279;0;;0;0;0;0,01;2025-04-04 00:00:00;5180016-223;0;;0;DUVIDA
;00;005792;BROCA ANCHORFLEX 2.5 HL;1;1;0;0;0;1;0;279;0;;0;0;0;0,01;2025-04-04 00:00:00;5180016-225;0;;0;DUVIDA
;00;006143;BROCA ARTROSCÓPICA MITEK GII 2.4 MM;1;1;0;0;0;1;0;261;0;;0;0;0;0,01;2025-04-22 00:00:00;211502;0;;0;DUVIDA
;00;006095;BROCA AÇO INOX 2.0 X 150 MM;1;1;0;0;0;1;0;268;0;;0;0;0;0,01;2025-04-15 00:00:00;OTP-355;0;;0;DUVIDA
;00;006673;BROCA CANULADA  1,7 X 40,0 X 120,0 MM;1;1;0;1;0;1;0;164;0;;0;0;0,01;0,01;2025-07-28 00:00:00;TI0050025002;0;;0;DUVIDA
;00;006672;BROCA CANULADA  1,7 X 40,0 X 95,0 MM;1;1;0;1;0;1;0;164;0;;0;0;0,01;0,01;2025-07-28 00:00:00;TI0050025003;0;;0;DUVIDA
;00;006909;BROCA CANULADA 2,7 / 1,3 mm canulação x 150 mm ENGATE RAPIDO GPC;1;1;0;0;0;1;0;128;0;;0;0;0;0,01;2025-09-02 00:00:00;IBSC784.27;0;;0;DUVIDA
;00;004194;BROCA CANULADA ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;OS2903;0;;0;DUVIDA
;00;004185;BROCA CANULADA ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;OS2921;0;;0;DUVIDA
;00;004176;BROCA CANULADA ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;OS2920;0;;0;DUVIDA
;00;001258;BROCA CIRURGICA 1,1MM;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;16266;0;;0;DUVIDA
;00;001619;BROCA CIRURGICA 1.1 MM IOL;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;55609;0;;0;DUVIDA
;00;006554;BROCA CIRÚRGICA 1.1 X 16MM;1;1;0;0;0;1;0;192;0;;0;0;0;0,01;2025-06-30 00:00:00;16.102;0;;0;DUVIDA
;00;006556;BROCA CIRÚRGICA 1.1 X 16MM LONGA;1;1;0;0;0;1;0;192;0;;0;0;0;0,01;2025-06-30 00:00:00;16.113;0;;0;DUVIDA
;00;006555;BROCA CIRÚRGICA 1.6 X 16MM ;1;1;0;0;0;1;0;192;0;;0;0;0;0,01;2025-06-30 00:00:00;16.103;0;;0;DUVIDA
;00;006557;BROCA CIRÚRGICA 1.6 X 16MM LONGA;1;1;0;0;0;1;0;192;0;;0;0;0;0,01;2025-06-30 00:00:00;16.114;0;;0;DUVIDA
;00;005426;BROCA CIRÚRGICA SIMPLES 3.2X300 MM IMPLANFIX;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;b32300;0;;0;DUVIDA
;00;005889;BROCA COM ENGATE 1,5 x 150 mm;1;1;0;0;0;1;0;274;0;;0;0;0;0,01;2025-04-09 00:00:00;BE15150;0;;0;DUVIDA
;00;006826;BROCA CURTA 1 3 X 22 0 X 50 MM;1;1;0;0;0;1;0;140;0;;29,45;29,45;29,45;0,01;2025-08-21 00:00:00;02738;0;;0;DUVIDA
;00;006825;BROCA CURTA 1 3 X 9 0 X 50 MM;1;1;0;0;0;1;0;140;0;;29,45;29,45;29,45;0,01;2025-08-21 00:00:00;02737;0;;0;DUVIDA
;00;006732;BROCA CURTA 1,3 X 22,0 X 50 MM;1;3;0;-2;0;1;0;139;0;;29,45;30,98;0;0,01;2025-08-21 00:00:00;30.061.00140;0;;0;DUVIDA
;00;006731;BROCA CURTA 1,3 X 9,0 X 50 MM;1;3;0;-2;0;1;0;139;0;;29,45;30,98;0;0,01;2025-08-21 00:00:00;30.061.00139;0;;0;DUVIDA
;00;003825;BROCA CURTA MAN STOP 22MM 1.6MM ENTERPRISES;1;1;0;0;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;E20-012;0;;0;DUVIDA
;00;003827;BROCA CURTA MAN STOP 6MM 1.6MM ENTERPRISES;1;1;0;0;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;E20-014;0;;0;DUVIDA
;00;003823;BROCA CURTA MED STOP 14MM 1.3MM ENTERPRISES;1;1;0;0;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;E20-006;0;;0;DUVIDA
;00;005231;BROCA DIAMANTADA DIAME 4.00 X 70 MEDICALFIX DENTFIX;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;04.04.0102.4003;0;;0;DUVIDA
;00;005786;BROCA FLEXIVEL ANCHORFLEX 2,5;1;1;0;0;0;1;0;279;0;;0;0;0;0,01;2025-04-04 00:00:00;5180016-325;0;;0;DUVIDA
;00;005740;BROCA FLEXIVEL ANCHORFLEX 2.3 HL;1;1;0;0;0;1;0;279;0;;0;0;0;0,01;2025-04-04 00:00:00;5180016323;0;;0;DUVIDA
;00;006827;BROCA LONGA 1 3 X 11 0 X 100 MM;1;1;0;0;0;1;0;140;0;;29,45;29,45;29,45;0,01;2025-08-21 00:00:00;02739;0;;0;DUVIDA
;00;006828;BROCA LONGA 1 3 X 22 0 X 100 MM;1;1;0;0;0;1;0;140;0;;29,45;29,45;29,45;0,01;2025-08-21 00:00:00;02740;0;;0;DUVIDA
;00;006733;BROCA LONGA 1,3 X 11,0 X 100 MM;1;3;0;-2;0;1;0;139;0;;29,45;30,98;0;0,01;2025-08-21 00:00:00;30.061.00142;0;;0;DUVIDA
;00;006734;BROCA LONGA 1,3 X 22,0 X 100 MM;1;3;0;-2;0;1;0;139;0;;29,45;30,98;0;0,01;2025-08-21 00:00:00;30.061.00143;0;;0;DUVIDA
;00;001299;BROCA LONGA 1.6X16MM IOL;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;38395;0;;0;DUVIDA
;00;003826;BROCA LONGA MAN STOP 22MM 1.6MM ENTERPRISES;1;1;0;0;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;E20-013;0;;0;DUVIDA
;00;003718;BROCA MINI E MICRO 01.1 LINHA 1.5 - 65 X 15 TORIDE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;144051115015;0;;0;DUVIDA
;00;003720;BROCA MINI E MICRO 01.6 LINHA 2.0 - 100 X 18.0 TORIDE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;144051620082;0;;0;DUVIDA
;00;003719;BROCA MINI E MICRO 01.6 LINHA 2.0 - 100 X 6.0 TORIDE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;144051620094;0;;0;DUVIDA
;00;006631;BROCA MINI E MICRO 1.1 LINHA 1.5 - 65 X 15 TORIDE ;1;1;0;0;0;1;0;178;0;;0;0;0;0,01;2025-07-14 00:00:00;144051115015;0;;0;DUVIDA
;00;001144;BROCA MINI MICRO 1,6 LINHA 2,0- 100X24,0 TORIDE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;144051620076;0;;0;DUVIDA
;00;000207;BROCA PARA ANCORA BIOTECK;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;PA17C009;0;;0;DUVIDA
;00;005617;BROCA PARA RETIRADA 2,0MM IMPLANFIX;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;BR20120;0;;0;DUVIDA
;00;005639;BROCA PARA RETIRADA 2,5MM IMPLANFIX;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;BR25120;0;;0;DUVIDA
;00;005618;BROCA PARA RETIRADA 3,5MM IMPLANFIX;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;BR35120;0;;0;DUVIDA
;00;005619;BROCA PARA RETIRADA 5,0MM IMPLANFIX;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;BR50120;0;;0;DUVIDA
;00;003822;BROCA STOP 1.6 ENTERPRISES;1;1;0;0;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;112-MN-STOP;0;;0;DUVIDA
;00;003824;BROCA STOP MED STOP 4MM 1.3MM ENTERPRISES;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;E20-008;0;;0;DUVIDA
;00;003723;BTRDSB1110 - CANULA TROCARTE DS DESMONTAVEL S/ LAMINA 11MM X 10CM - UNIMICRO GAD;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;BTRDSB1110;0;;0;DUVIDA
;00;006078;CABEÇA DE BROCA C/ TAMPA DE PROTEÇÃO;1;1;0;0;0;1;0;268;0;;0;0;0;0,01;2025-04-15 00:00:00;OTM-2;0;;0;DUVIDA
;00;006079;CABEÇA DE BROCA CANULADA C/ TAMPA DE PROTEÇÃO;1;1;0;0;0;1;0;268;0;;0;0;0;0,01;2025-04-15 00:00:00;OTM-3;0;;0;DUVIDA
;00;006080;CABEÇA DE FREZA P/ ACETABULO C/ TAMPA DE PROTEÇÃO;1;1;0;0;0;1;0;268;0;;0;0;0;0,01;2025-04-15 00:00:00;OTM-4;0;;0;DUVIDA
;00;006077;CABEÇA DE SERRA C/ TAMPA DE PROTEÇÃO;1;1;0;0;0;1;0;268;0;;0;0;0;0,01;2025-04-15 00:00:00;OTM-1;0;;0;DUVIDA
;00;001887;CABEÇA INTERCAMBIAVEL  CONE 12/14 22  GDE. ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;1091/07;0;;0;DUVIDA
;00;001886;CABEÇA INTERCAMBIAVEL  CONE 12/14 22  MED. ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;1091/06;0;;0;DUVIDA
;00;001885;CABEÇA INTERCAMBIAVEL  CONE 12/14 22  PEQ. ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;1091/05;0;;0;DUVIDA
;00;001888;CABEÇA INTERCAMBIAVEL  CONE 12/14 22 EXTRA GDE. ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;1091/08;0;;0;DUVIDA
;00;001892;CABEÇA INTERCAMBIAVEL  CONE 12/14 28 EXTRA GRE ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;1088/08;0;;0;DUVIDA
;00;001891;CABEÇA INTERCAMBIAVEL  CONE 12/14 28 GRANDE ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;1088/07;0;;0;DUVIDA
;00;001890;CABEÇA INTERCAMBIAVEL  CONE 12/14 28 MED. ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;1088/06;0;;0;DUVIDA
;00;001889;CABEÇA INTERCAMBIAVEL  CONE 12/14 28 PEQ. ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;1088/05;0;;0;DUVIDA
;00;005399;CABO (BRANCO E CINZA) ADAPTADOR PARA ELETRODO BRAMSYS;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;BMS-CAB-ELETRO;0;;0;DUVIDA
;00;005398;CABO (PRETO) ALIMENTAÇÃO BRAMSYS;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;BMS-CAB-ALIM;0;;0;DUVIDA
;00;002615;CABO ADAPTADOR P/ GERADOR DE MARCAPASSO BIORITMO;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;COA010101;0;;0;DUVIDA
;00;002037;CABO COOPLE LINVATEC ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;IM3330L;0;;0;DUVIDA
;00;001704;CABO COOPLER 1188 HD STRYKER;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;1188210105;0;;0;DUVIDA
;00;004970;CABO COOPLER LINVATEC LINVATEC ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;IM3300L;0;;0;DUVIDA
;00;006072;CABO DE ALIMENTAÇÃO DE ENERGIA;1;1;0;0;0;1;0;268;0;;0;0;0;0,01;2025-04-15 00:00:00;QO2451;0;;0;DUVIDA
;00;001784;CABO DE BISTURI LONGO N°4 MUZYMED;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;5-03;0;;0;DUVIDA
;00;001329;CABO DE CHAVE ENGATE RAPIDO IOL;1;1;0;2;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;16301;0;;0;DUVIDA
;00;003815;CABO DE CHAVE ENTERPRISES;1;1;0;0;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;E50-001;0;;0;DUVIDA
;00;001691;CABO DE FONTE ( TV );1;1;0;0;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;S/N158;0;;0;DUVIDA
;00;001004;CABO DO GUIA DE BROCA;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;0027.002;0;;0;DUVIDA
;00;006678;CABO DO GUIA DE BROCA;1;1;0;1;0;1;0;164;0;;0;0;0,01;0,01;2025-07-28 00:00:00;TI0040027003;0;;0;DUVIDA
;00;003819;CABO DO TROCATER PARA SISTEMA 2.4 ENTERPRISES;1;1;0;0;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;E50-018;0;;0;DUVIDA
;00;004896;CABO DVI / DVI;1;1;0;0;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;DVI;0;;0;DUVIDA
;00;001860;CABO EM T C/ ENGATE RAPIDO ORTOSINTESE ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;2845;0;;0;DUVIDA
;00;001431;CABO EM T COM MANDRIL;1;1;0;0;0;1;0;281;0;;0;0;0;0,01;2025-04-02 00:00:00;1021000034;0;;0;DUVIDA
;00;006671;CABO ENGATE RAPIDO AO TECHIMPORT;1;1;0;2;0;1;0;164;0;;0;0;0,01;0,01;2025-07-28 00:00:00;TI0050040009;0;;0;DUVIDA
;00;002644;CABO P/ COLOCAÇÃO DE PINO SCHANZ - 4,0 X 150 MM ADJ ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;160821;0;;0;DUVIDA
;00;002645;CABO P/ COLOCAÇÃO DE PINO SCHANZ - 5,0 X 180 MM ADJ ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;170821;0;;0;DUVIDA
;00;000633;CABO PARA GUIA BROCA TRAUMEDICA;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;001316;0;;0;DUVIDA
;00;002898;CABO PARA GUIA DE BROCA;1;2;0;1;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;CGB050522;0;;0;DUVIDA
;00;001000;CABO RETO C/ ENGATE RAPIDO (ENCAIXE AO);1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;0040.009;0;;0;DUVIDA
;00;006726;CABO ROTATIVO CMF;1;3;0;-2;0;1;0;139;0;;98,18;103,29;0;0,01;2025-08-21 00:00:00;30.042.00093;0;;0;DUVIDA
;00;006821;CABO ROTATIVO CMF;1;1;0;0;0;1;0;140;0;;98,18;98,18;98,18;0,01;2025-08-21 00:00:00;02732;0;;0;DUVIDA
;00;004895;CABO SUPER VIDEO;1;1;0;0;0;1;0;591;0;;0;0;0,01;0,01;2024-05-27 00:00:00;SVIDEO;0;;0;DUVIDA
;00;005616;CAIXA AUTOCLAVAVEL DE 300X80X40MM IMPLANFIX;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;25010;0;;0;DUVIDA
;00;002832;CAIXA AUTOCLAVAVEL IMPLANFIX;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;25006;0;;0;DUVIDA
;00;003883;CAIXA BRANCA 17 L GREENPOP ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;V-CX-LB-EP-C0-0;0;;0;DUVIDA
;00;003884;CAIXA BRANCA 21 L GREENPOP ;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;V-CX-LB-EP-C0-0;0;;0;DUVIDA
;00;006724;CAIXA INJETADA;1;2;0;-1;0;1;0;139;0;;215,71;226,93;0;0,01;2025-08-21 00:00:00;30.009.00022;0;;0;DUVIDA
;00;006819;CAIXA INJETADA;1;1;0;0;0;1;0;140;0;;215,71;215,71;215,71;0,01;2025-08-21 00:00:00;02730;0;;0;DUVIDA
;00;004963;CAIXA METALICA STRYKER;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;CXM S/N;0;;0;DUVIDA
;00;002621;CAIXA ORGANIZADORA GRANDE BAÚ DA ELETRONICA;1;1;0;0;0;1;0;591;0;;0;0;0;0,01;2024-05-27 00:00:00;106;0;;0;DUVIDA
;00;006358;CALANDRA MULTIANGULADORA ENT - LMP BD 01 30 12 00 - R.A:80743230050;1;1;0;1;0;1;189;69;0;;0;0;1;0;2025-05-13 00:00:00;LMPBD01301200;0;;0;DUVIDA
